Column1,Column2,Column3,Column4,NOTE
Start Time: 24-07-2020 12:03:34,,,,sensore n.66
End Time: 15-09-2020 12:33:34,,,,Centro stanza h=1.60 m
Data Number: 2546,,,,su treppiede
"Temperature (ºC) Max: 32,4 31-07-2020 12:33:34	 Min: 23,9 01-09-2020 08:33:34	 Avg: 28,41",,,,
"Relative Humidity (%) Max: 70,4 29-07-2020 03:03:34	 Min: 44,8 22-08-2020 15:03:34	 Avg: 58,92",,,,
"Dew Point (ºC) Max: 23,9 02-08-2020 22:03:34	 Min: 14,9 26-07-2020 05:33:34	 Avg: 19,52",,,,
,,,,
Record Time,Temperature (ºC),Relative Humidity (%),Dew Point (ºC),
09-09-2020 21:33:34,"26,9","65,2","19,81",
09-09-2020 22:03:34,"26,9","66,2","20,06",
09-09-2020 22:33:34,"26,8","66,9","20,13",
09-09-2020 23:03:34,"26,8","67,5","20,28",
09-09-2020 23:33:34,"26,7","68,6","20,44",
10-09-2020 00:03:34,"26,6","68,9","20,42",
10-09-2020 00:33:34,"26,5","69,2","20,39",
10-09-2020 01:03:34,"26,5","67,9","20,09",
10-09-2020 01:33:34,"26,5","67,5","19,99",
10-09-2020 02:03:34,"26,4","66,8","19,73",
10-09-2020 02:33:34,"26,3","66,6","19,58",
10-09-2020 03:03:34,"26,3","66,6","19,58",
10-09-2020 03:33:34,"26,2","66,2","19,39",
10-09-2020 04:03:34,"26,2","66,1","19,37",
10-09-2020 04:33:34,"26,1","66,2","19,30",
10-09-2020 05:03:34,"26,2","65,8","19,29",
10-09-2020 05:33:34,"26,1","65,4","19,10",
10-09-2020 06:03:34,"26,0","65,5","19,03",
10-09-2020 06:33:34,"26,0","65,3","18,98",
10-09-2020 07:03:34,"26,0","65,2","18,96",
10-09-2020 07:33:34,"26,2","64,1","18,88",
10-09-2020 08:03:34,"26,5","63,4","18,98",
10-09-2020 08:33:34,"26,6","63,3","19,05",
10-09-2020 09:03:34,"26,7","64,0","19,32",
10-09-2020 09:33:34,"26,9","64,9","19,74",
10-09-2020 10:03:34,"27,2","65,0","20,04",
10-09-2020 10:33:34,"27,4","64,8","20,18",
10-09-2020 11:03:34,"27,6","64,7","20,35",
10-09-2020 11:33:34,"27,8","64,1","20,39",
10-09-2020 12:03:34,"28,0","64,0","20,55",
10-09-2020 12:33:34,"28,0","63,8","20,50",
10-09-2020 13:03:34,"28,2","63,8","20,69",
10-09-2020 13:33:34,"28,2","63,8","20,69",
10-09-2020 14:03:34,"28,3","63,8","20,78",
10-09-2020 14:33:34,"28,4","60,7","20,07",
10-09-2020 15:03:34,"28,4","60,0","19,88",
10-09-2020 15:33:34,"28,4","59,7","19,80",
10-09-2020 16:03:34,"28,2","59,9","19,67",
10-09-2020 16:33:34,"28,2","58,5","19,29",
10-09-2020 17:03:34,"28,0","59,1","19,26",
10-09-2020 17:33:34,"27,9","60,5","19,55",
10-09-2020 18:03:34,"27,7","59,4","19,07",
10-09-2020 18:33:34,"27,5","59,6","18,93",
10-09-2020 19:03:34,"27,4","61,3","19,29",
10-09-2020 19:33:34,"27,3","63,2","19,69",
10-09-2020 20:03:34,"27,3","64,1","19,91",
10-09-2020 20:33:34,"27,2","64,4","19,90",
10-09-2020 21:03:34,"27,1","65,2","20,00",
10-09-2020 21:33:34,"27,1","66,5","20,32",
10-09-2020 22:03:34,"27,1","69,0","20,92",
10-09-2020 22:33:34,"27,0","69,8","21,01",
10-09-2020 23:03:34,"26,9","69,6","20,87",
10-09-2020 23:33:34,"26,9","70,3","21,03",
11-09-2020 00:03:34,"26,9","70,4","21,05",
11-09-2020 00:33:34,"26,8","69,9","20,84",
11-09-2020 01:03:34,"26,8","69,4","20,73",
11-09-2020 01:33:34,"26,8","69,6","20,77",
11-09-2020 02:03:34,"26,8","69,5","20,75",
11-09-2020 02:33:34,"26,7","69,8","20,72",
11-09-2020 03:03:34,"26,6","69,7","20,60",
11-09-2020 03:33:34,"26,6","69,0","20,44",
11-09-2020 04:03:34,"26,5","67,1","19,89",
11-09-2020 04:33:34,"26,5","66,4","19,73",
11-09-2020 05:03:34,"26,3","66,3","19,51",
11-09-2020 05:33:34,"26,3","67,3","19,75",
11-09-2020 06:03:34,"26,3","67,2","19,73",
11-09-2020 06:33:34,"26,2","67,0","19,58",
11-09-2020 07:03:34,"26,2","66,3","19,42",
11-09-2020 07:33:34,"26,3","65,8","19,39",
11-09-2020 08:03:34,"26,5","65,2","19,43",
11-09-2020 08:33:34,"26,8","64,6","19,57",
11-09-2020 09:03:34,"26,9","64,1","19,54",
11-09-2020 09:33:34,"27,1","63,9","19,68",
11-09-2020 10:03:34,"27,2","63,6","19,69",
11-09-2020 10:33:34,"27,5","64,0","20,08",
11-09-2020 11:03:34,"27,6","63,2","19,97",
11-09-2020 11:33:34,"27,7","62,2","19,81",
11-09-2020 12:03:34,"27,4","65,0","20,23",
11-09-2020 12:33:34,"27,0","67,0","20,34",
11-09-2020 13:03:34,"27,1","67,0","20,44",
11-09-2020 13:33:34,"27,4","65,5","20,36",
11-09-2020 14:03:34,"27,7","64,7","20,44",
11-09-2020 14:33:34,"27,9","64,5","20,58",
11-09-2020 15:03:34,"27,9","64,5","20,58",
11-09-2020 15:33:34,"27,9","64,4","20,56",
11-09-2020 16:03:34,"27,8","64,4","20,46",
11-09-2020 16:33:34,"27,8","64,3","20,44",
11-09-2020 17:03:34,"27,7","64,4","20,37",
11-09-2020 17:33:34,"27,6","64,4","20,27",
11-09-2020 18:03:34,"27,5","62,1","19,59",
11-09-2020 18:33:34,"27,2","61,2","19,08",
11-09-2020 19:03:34,"27,0","61,4","18,94",
11-09-2020 19:33:34,"27,1","62,2","19,24",
11-09-2020 20:03:34,"27,0","63,9","19,58",
11-09-2020 20:33:34,"26,8","64,6","19,57",
11-09-2020 21:03:34,"26,8","65,5","19,79",
11-09-2020 21:33:34,"26,9","65,4","19,86",
11-09-2020 22:03:34,"26,8","65,8","19,86",
11-09-2020 22:33:34,"26,6","66,1","19,75",
11-09-2020 23:03:34,"26,5","66,8","19,82",
11-09-2020 23:33:34,"26,5","66,6","19,77",
12-09-2020 00:03:34,"26,5","66,1","19,65",
12-09-2020 00:33:34,"26,4","66,2","19,58",
12-09-2020 01:03:34,"26,3","66,6","19,58",
12-09-2020 01:33:34,"26,3","66,9","19,66",
12-09-2020 02:03:34,"26,3","67,3","19,75",
12-09-2020 02:33:34,"26,2","67,3","19,66",
12-09-2020 03:03:34,"26,2","67,9","19,80",
12-09-2020 03:33:34,"26,1","67,6","19,63",
12-09-2020 04:03:34,"26,0","67,8","19,59",
12-09-2020 04:33:34,"26,0","67,9","19,61",
12-09-2020 05:03:34,"25,9","67,7","19,47",
12-09-2020 05:33:34,"25,9","67,8","19,49",
12-09-2020 06:03:34,"25,9","67,3","19,37",
12-09-2020 06:33:34,"25,9","67,4","19,40",
12-09-2020 07:03:34,"25,8","67,4","19,30",
12-09-2020 07:33:34,"25,9","67,1","19,32",
12-09-2020 08:03:34,"26,1","66,4","19,34",
12-09-2020 08:33:34,"26,2","66,2","19,39",
12-09-2020 09:03:34,"26,5","65,7","19,55",
12-09-2020 09:33:34,"26,7","65,0","19,57",
12-09-2020 10:03:34,"26,9","64,3","19,59",
12-09-2020 10:33:34,"27,2","64,2","19,84",
12-09-2020 11:03:34,"27,4","64,5","20,11",
12-09-2020 11:33:34,"27,6","63,4","20,02",
12-09-2020 12:03:34,"27,7","61,1","19,52",
12-09-2020 12:33:34,"27,8","60,0","19,32",
12-09-2020 13:03:34,"28,0","59,7","19,43",
12-09-2020 13:33:34,"28,0","61,2","19,83",
12-09-2020 14:03:34,"28,0","61,1","19,80",
12-09-2020 14:33:34,"28,1","60,7","19,79",
12-09-2020 15:03:34,"28,2","59,2","19,48",
12-09-2020 15:33:34,"28,1","58,0","19,06",
12-09-2020 16:03:34,"28,0","57,4","18,80",
12-09-2020 16:33:34,"28,0","57,4","18,80",
12-09-2020 17:03:34,"27,8","57,3","18,58",
12-09-2020 17:33:34,"27,7","58,2","18,74",
12-09-2020 18:03:34,"27,6","58,9","18,84",
12-09-2020 18:33:34,"27,5","59,3","18,85",
12-09-2020 19:03:34,"27,3","60,0","18,85",
12-09-2020 19:33:34,"27,3","60,8","19,06",
12-09-2020 20:03:34,"27,2","61,6","19,18",
12-09-2020 20:33:34,"27,2","62,0","19,28",
12-09-2020 21:03:34,"27,1","62,9","19,42",
12-09-2020 21:33:34,"27,0","63,3","19,43",
12-09-2020 22:03:34,"26,9","63,3","19,33",
12-09-2020 22:33:34,"26,8","63,7","19,34",
12-09-2020 23:03:34,"26,7","64,6","19,47",
12-09-2020 23:33:34,"26,6","65,1","19,50",
13-09-2020 00:03:34,"26,6","65,8","19,67",
13-09-2020 00:33:34,"26,5","65,7","19,55",
13-09-2020 01:03:34,"26,4","65,5","19,41",
13-09-2020 01:33:34,"26,3","65,7","19,37",
13-09-2020 02:03:34,"26,3","66,0","19,44",
13-09-2020 02:33:34,"26,3","65,0","19,19",
13-09-2020 03:03:34,"26,3","64,8","19,14",
13-09-2020 03:33:34,"26,2","64,9","19,07",
13-09-2020 04:03:34,"26,1","64,8","18,95",
13-09-2020 04:33:34,"26,1","64,2","18,80",
13-09-2020 05:03:34,"26,1","64,4","18,86",
13-09-2020 05:33:34,"26,0","63,6","18,56",
13-09-2020 06:03:34,"26,0","63,5","18,54",
13-09-2020 06:33:34,"25,9","62,9","18,29",
13-09-2020 07:03:34,"25,9","62,6","18,21",
13-09-2020 07:33:34,"26,0","62,2","18,21",
13-09-2020 08:03:34,"26,2","61,3","18,16",
13-09-2020 08:33:34,"26,4","60,5","18,14",
13-09-2020 09:03:34,"26,6","60,1","18,22",
13-09-2020 09:33:34,"26,8","60,0","18,38",
13-09-2020 10:03:34,"27,1","60,2","18,72",
13-09-2020 10:33:34,"27,3","59,8","18,80",
13-09-2020 11:03:34,"27,5","61,0","19,30",
13-09-2020 11:33:34,"27,8","61,2","19,64",
13-09-2020 12:03:34,"27,9","61,1","19,71",
13-09-2020 12:33:34,"28,1","60,3","19,68",
13-09-2020 13:03:34,"28,2","60,5","19,83",
13-09-2020 13:33:34,"28,2","59,0","19,42",
13-09-2020 14:03:34,"28,4","58,0","19,34",
13-09-2020 14:33:34,"28,4","57,2","19,11",
13-09-2020 15:03:34,"28,4","56,6","18,94",
13-09-2020 15:33:34,"28,5","55,8","18,81",
13-09-2020 16:03:34,"28,5","55,7","18,78",
13-09-2020 16:33:34,"28,4","55,3","18,57",
13-09-2020 17:03:34,"28,3","56,0","18,68",
13-09-2020 17:33:34,"28,1","56,5","18,64",
13-09-2020 18:03:34,"28,0","57,5","18,82",
13-09-2020 18:33:34,"27,8","59,1","19,08",
13-09-2020 19:03:34,"27,7","60,1","19,25",
13-09-2020 19:33:34,"27,6","60,3","19,21",
13-09-2020 20:03:34,"27,6","59,8","19,08",
13-09-2020 20:33:34,"27,6","59,2","18,92",
13-09-2020 21:03:34,"27,5","58,4","18,61",
13-09-2020 21:33:34,"27,4","58,8","18,62",
13-09-2020 22:03:34,"27,4","57,4","18,24",
13-09-2020 22:33:34,"27,4","58,7","18,60",
13-09-2020 23:03:34,"27,3","59,6","18,74",
13-09-2020 23:33:34,"27,2","60,2","18,81",
14-09-2020 00:03:34,"27,2","60,1","18,78",
14-09-2020 00:33:34,"27,1","59,6","18,56",
14-09-2020 01:03:34,"27,1","59,7","18,58",
14-09-2020 01:33:34,"26,9","58,7","18,13",
14-09-2020 02:03:34,"26,8","58,8","18,06",
14-09-2020 02:33:34,"26,8","59,4","18,22",
14-09-2020 03:03:34,"26,8","59,1","18,14",
14-09-2020 03:33:34,"26,7","58,7","17,94",
14-09-2020 04:03:34,"26,6","58,0","17,66",
14-09-2020 04:33:34,"26,5","58,7","17,75",
14-09-2020 05:03:34,"26,4","58,6","17,63",
14-09-2020 05:33:34,"26,4","58,3","17,55",
14-09-2020 06:03:34,"26,3","58,0","17,38",
14-09-2020 06:33:34,"26,3","57,7","17,29",
14-09-2020 07:03:34,"26,2","57,1","17,04",
14-09-2020 07:33:34,"26,3","57,0","17,10",
14-09-2020 08:03:34,"26,5","56,4","17,12",
14-09-2020 08:33:34,"26,7","55,6","17,08",
14-09-2020 09:03:34,"26,9","55,5","17,24",
14-09-2020 09:33:34,"27,2","56,2","17,72",
14-09-2020 10:03:34,"27,4","56,7","18,04",
14-09-2020 10:33:34,"27,7","57,1","18,43",
14-09-2020 11:03:34,"27,9","58,4","18,98",
14-09-2020 11:33:34,"28,1","58,0","19,06",
14-09-2020 12:03:34,"28,3","57,2","19,02",
14-09-2020 12:33:34,"28,4","57,6","19,23",
14-09-2020 13:03:34,"28,5","57,7","19,35",
14-09-2020 13:33:34,"28,5","57,3","19,23",
14-09-2020 14:03:34,"28,6","55,5","18,82",
14-09-2020 14:33:34,"28,7","51,3","17,65",
14-09-2020 15:03:34,"28,7","50,2","17,31",
14-09-2020 15:33:34,"28,6","49,7","17,06",
14-09-2020 16:03:34,"28,6","49,9","17,12",
14-09-2020 16:33:34,"28,4","49,4","16,78",
14-09-2020 17:03:34,"28,3","49,6","16,76",
14-09-2020 17:33:34,"28,1","50,3","16,79",
14-09-2020 18:03:34,"28,0","51,2","16,98",
14-09-2020 18:33:34,"27,9","52,4","17,25",
14-09-2020 19:03:34,"27,8","53,0","17,34",
14-09-2020 19:33:34,"27,6","53,6","17,34",
14-09-2020 20:03:34,"27,6","54,5","17,60",
14-09-2020 20:33:34,"27,5","56,5","18,08",
14-09-2020 21:03:34,"27,4","58,0","18,40",
14-09-2020 21:33:34,"27,4","59,3","18,76",
14-09-2020 22:03:34,"27,3","60,4","18,96",
14-09-2020 22:33:34,"27,2","61,0","19,02",
14-09-2020 23:03:34,"27,1","61,5","19,06",
14-09-2020 23:33:34,"27,0","61,7","19,02",
15-09-2020 00:03:34,"26,9","62,2","19,05",
15-09-2020 00:33:34,"26,9","62,4","19,10",
15-09-2020 01:03:34,"26,8","61,6","18,80",
15-09-2020 01:33:34,"26,8","60,4","18,49",
15-09-2020 02:03:34,"26,8","58,5","17,98",
15-09-2020 02:33:34,"26,6","58,4","17,77",
15-09-2020 03:03:34,"26,6","58,4","17,77",
15-09-2020 03:33:34,"26,6","58,0","17,66",
15-09-2020 04:03:34,"26,5","57,6","17,45",
15-09-2020 04:33:34,"26,4","57,9","17,44",
15-09-2020 05:03:34,"26,4","58,4","17,58",
15-09-2020 05:33:34,"26,3","57,6","17,27",
15-09-2020 06:03:34,"26,3","57,8","17,32",
15-09-2020 06:33:34,"26,2","57,8","17,23",
15-09-2020 07:03:34,"26,1","57,8","17,13",
15-09-2020 07:33:34,"26,3","56,8","17,05",
15-09-2020 08:03:34,"26,6","56,7","17,30",
15-09-2020 08:33:34,"26,8","56,1","17,32",
15-09-2020 09:03:34,"27,0","55,8","17,42",
15-09-2020 09:33:34,"27,2","55,7","17,57",
15-09-2020 10:03:34,"27,4","56,9","18,10",
15-09-2020 10:33:34,"27,7","56,4","18,24",
15-09-2020 11:03:34,"27,9","57,5","18,73",
15-09-2020 11:33:34,"28,1","56,8","18,72",
15-09-2020 12:03:34,"28,2","56,0","18,59",
15-09-2020 12:33:34,"28,3","56,0","18,68",
